id,audio,text_id,text,normalized_text,phonetic_key,work,section,chapter,verse_id,part,chandas,chandas_engine_verdict,chandas_confidence,pada_count,syllable_count,laghu_guru,gana,yati,speaker,duration_seconds,sample_rate,channels,bit_depth,codec,audio_quality,qc_flags,snr_db_est,mapping_confidence,mapping_signal,duration_check,review_status,review_reason
km_320aa867c90c,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.70.mp3,sumadhva_vijaya:sarga_15:70,"प्रणम्याऽचष्ट शिष्टोऽसौ क्षम्यतां नाथ चापलम्
पद-पद्म-रजो-दास्यं ध्रुवं मे दीयतामिति",praRamyA'cazwa Sizwo'sO kzamyatAM nATa cApalam pada-padma-rajo-dAsyaM DruvaM me dIyatAmiti,prananyacaswa siswosO ksanyatan naTa capalan pada-padna-rajo-dasyan Druvan ne diyataniti,sumadhva_vijaya,sarga_15,15,70,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGGGLGGG|GLGGLGLG|LLGLLGGG|LGGGLGLL,यरगग|ररलग|ससगग|यरलल,[],dge_linked:sumadhva_vijaya (unattributed),10.345,11025,1,32,mp3 (mp3float),B,[],25.5,1.0,dge_linked,plausible,auto_accepted,
km_ece79a087a64,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.71.mp3,sumadhva_vijaya:sarga_15:71,"व्याख्यां भाष्यस्य भूयोधीः श्रवणं सूरिनन्दनः
सन्तः प्रीतिमसन्तोऽन्यां सममारेभिरे ततः",vyAKyAM BAzyasya BUyoDIH SravaRaM sUrinandanaH santaH prItimasanto'nyAM samamAreBire tataH,vyaKyan Basyasya BuyoDi sravanan surinandana santa pritinasantonyan sananareBire tata,sumadhva_vijaya,sarga_15,15,71,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGGLGGG|LLGGLGLG|GGGLLGGG|LLGGLGLG,मरगग|सरलग|मसगग|सरलग,[],dge_linked:sumadhva_vijaya (unattributed),11.337,11025,1,32,mp3 (mp3float),B,[],25.1,1.0,dge_linked,plausible,auto_accepted,
km_a962aa6e4be8,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.72.mp3,sumadhva_vijaya:sarga_15:72,"गुर्वाज्ञा-गौरवाट्टीकां कुर्वन् भाष्यस्य दुष्कराम्
षडर्द्ध-विक्रमार्योऽसौ महा-चार्यमभाषत",gurvAjYA-gOravAwwIkAM kurvan BAzyasya duzkarAm zaqardDa-vikramAryo'sO mahA-cAryamaBAzata,gurvajna-gOravawikan kurvan Basyasya duskaran saqardDa-vikranaryosO naha-caryanaBasata,sumadhva_vijaya,sarga_15,15,72,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGGLGGG|GGGGLGLG|LGLGLGGG|LGGLLGLL,मरगग|मरलग|जरगग|यसलल,[],dge_linked:sumadhva_vijaya (unattributed),10.971,11025,1,32,mp3 (mp3float),B,[],24.4,1.0,dge_linked,plausible,auto_accepted,
km_973acf788e10,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.73.mp3,sumadhva_vijaya:sarga_15:73,"कवीन्द्रैर्न समाप्यन्ते सङ्गृह्यापि यतोऽनिशम्
न्याय-रत्नानि भाष्याब्धेरस्य गाम्भीर्यमद्भुतम्",kavIndrErna samApyante saNgfhyApi yato'niSam nyAya-ratnAni BAzyAbDerasya gAmBIryamadButam,kavindrErna sanapyante sangrhyapi yatonisan nyaya-ratnani BasyabDerasya ganBiryanadButan,sumadhva_vijaya,sarga_15,15,73,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGGLLGGG|GGGLLGLG|GLGGLGGG|GLGGLGLG,यसगग|मसलग|ररगग|ररलग,[],dge_linked:sumadhva_vijaya (unattributed),10.397,11025,1,32,mp3 (mp3float),B,[],22.0,1.0,dge_linked,plausible,auto_accepted,
km_1e52c1e2b364,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.74.mp3,sumadhva_vijaya:sarga_15:74,"दशोपनिषदो देवीर्देवा इव समीप्सिताः
युक्ताः प्रसादयन्त्यर्था एषु भाष्यालयेष्वलम्",daSopanizado devIrdevA iva samIpsitAH yuktAH prasAdayantyarTA ezu BAzyAlayezvalam,dasopanisado devirdeva iva sanipsita yukta prasadayantyarTa esu Basyalayesvalan,sumadhva_vijaya,sarga_15,15,74,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGLLLGGG|GGLLLGLG|GGLGLGGG|GLGGLGLG,जसगग|तसलग|तरगग|ररलग,[],dge_linked:sumadhva_vijaya (unattributed),10.136,11025,1,32,mp3 (mp3float),B,[],23.3,1.0,dge_linked,plausible,auto_accepted,
km_f0ae5622dd4e,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.75.mp3,sumadhva_vijaya:sarga_15:75,"गीता-तात्पर्य-भाष्याभ्यामाभ्यां विश्वं प्रकाश्यते
गो-गणैरप्रतीकारैरर्केन्दुभ्यामिवाधिकम्",gItA-tAtparya-BAzyAByAmAByAM viSvaM prakASyate go-gaRErapratIkArErarkenduByAmivADikam,gita-tatparya-BasyaByanaByan visvan prakasyate go-ganErapratikarErarkenduByanivaDikan,sumadhva_vijaya,sarga_15,15,75,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGGLGGG|GGGGLGLG|GLGGLGGG|GGGGLGLG,मरगग|मरलग|ररगग|मरलग,[],dge_linked:sumadhva_vijaya (unattributed),9.718,11025,1,32,mp3 (mp3float),B,[],22.3,1.0,dge_linked,plausible,auto_accepted,
km_d90500294ab2,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.76.mp3,sumadhva_vijaya:sarga_15:76,"इतिहास-पुराणाब्धेर्भवच्चित्ताद्रि-लोळितात्
जातां भारत-तात्पर्य-सुधां कः सन्न सेवते",itihAsa-purARAbDerBavaccittAdri-loLitAt jAtAM BArata-tAtparya-suDAM kaH sanna sevate,itihasa-puranabDerBavacitadri-loLitat jatan Barata-tatparya-suDan ka sana sevate,sumadhva_vijaya,sarga_15,15,76,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LLGLLGGG|LGGGLGLG|GGGLLGGL|LGGGLGLG,ससगग|यरलग|मसगल|यरलग,[],dge_linked:sumadhva_vijaya (unattributed),9.404,11025,1,32,mp3 (mp3float),B,[],26.7,1.0,dge_linked,plausible,auto_accepted,
km_1a23dab00c3d,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.77.mp3,sumadhva_vijaya:sarga_15:77,"पुराण-स्थान-पान्थानामभाषा-त्रय-वेदिनाम्
भवता सु-सखा चक्रे श्रीभागवत-निर्णयः",purARa-sTAna-pAnTAnAmaBAzA-traya-vedinAm BavatA su-saKA cakre SrIBAgavata-nirRayaH,purana-sTana-panTananaBasa-traya-vedinan Bavata su-saKa cakre sriBagavata-nirnaya,sumadhva_vijaya,sarga_15,15,77,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGGGLGGG|LGGLLGLG|LLGLLGGG|GGLLLGLG,यरगग|यसलग|ससगग|तसलग,[],dge_linked:sumadhva_vijaya (unattributed),9.456,11025,1,32,mp3 (mp3float),B,[],24.4,1.0,dge_linked,plausible,auto_accepted,
km_88d52561c7da,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.78.mp3,sumadhva_vijaya:sarga_15:78,"कस्तन्त्रसारं सम्प्राप्य न स्यात् पर्याप्त-वाञ्छितः
अमरैराश्रित-च्छायं कल्प-द्रुममिवोत्तमम्",kastantrasAraM samprApya na syAt paryApta-vAYCitaH amarErASrita-cCAyaM kalpa-drumamivottamam,kastantrasaran sanprapya na syat paryapta-vanCita anarErasrita-cCayan kalpa-drunanivotanan,sumadhva_vijaya,sarga_15,15,78,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,GGLGGGGL|GGGGLGLG|LLGGLGGG|GGLLLGLG,तमगल|मरलग|सरगग|तसलग,[],dge_linked:sumadhva_vijaya (unattributed),10.188,11025,1,32,mp3 (mp3float),B,[],26.7,1.0,dge_linked,plausible,auto_accepted,
km_d82d1d323747,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.79.mp3,sumadhva_vijaya:sarga_15:79,"लोकानामवलोकाय मार्गस्यास्य व्यधाद् भवान्
करुणाकर नेत्राभे वाद-सन्मान-लक्षणे",lokAnAmavalokAya mArgasyAsya vyaDAd BavAn karuRAkara netrABe vAda-sanmAna-lakzaRe,lokananavalokaya nargasyasya vyaDad Bavan karunakara netraBe vada-sanana-laksane,sumadhva_vijaya,sarga_15,15,79,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGLLGGL|GGGGLGLG|LLGLLGGG|GLGGLGLG,मसगल|मरलग|ससगग|ररलग,[],dge_linked:sumadhva_vijaya (unattributed),9.665,11025,1,32,mp3 (mp3float),B,[],22.1,1.0,dge_linked,plausible,auto_accepted,
km_b350571ca666,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.8.mp3,sumadhva_vijaya:sarga_15:8,"नारायणोऽनन्त-गुणो ब्रह्माख्यो वेद-वेदितः
विश्व-कर्तेति विश्व-ज्ञः श्रुत्या युक्त्याऽप्यसीषधत्",nArAyaRo'nanta-guRo brahmAKyo veda-veditaH viSva-karteti viSva-jYaH SrutyA yuktyA'pyasIzaDat,narayanonanta-guno brahnaKyo veda-vedita visva-karteti visva-jna srutya yuktyapyasisaDat,sumadhva_vijaya,sarga_15,15,8,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,GGLGGLLG|GGGGLGLG|GLGGLGGG|GGGGLGLG,ततलग|मरलग|ररगग|मरलग,[],dge_linked:sumadhva_vijaya (unattributed),10.553,11025,1,32,mp3 (mp3float),B,[],23.5,1.0,dge_linked,plausible,auto_accepted,
km_d36fe5ff8944,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.80.mp3,sumadhva_vijaya:sarga_15:80,"एकाकी किल यश्चक्रे पदं मौलिषु विद्विषाम्
तत्व-निर्णय-पार्थोऽयं केन नाम न पूज्यते",ekAkI kila yaScakre padaM mOlizu vidvizAm tatva-nirRaya-pArTo'yaM kena nAma na pUjyate,ekaki kila yascakre padan nOlisu vidvisan tatva-nirnaya-parToyan kena nana na pujyate,sumadhva_vijaya,sarga_15,15,80,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGGLLGGG|LGGLLGLG|GLGLLGGG|GLGLLGLG,मसगग|यसलग|रसगग|रसलग,[],dge_linked:sumadhva_vijaya (unattributed),9.822,11025,1,32,mp3 (mp3float),B,[],22.4,1.0,dge_linked,plausible,auto_accepted,
km_3139a97bee67,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.81.mp3,sumadhva_vijaya:sarga_15:81,"वादादयः प्रकरण-स्फुलिङ्गास्तनवोऽप्यलम्
विपक्ष-कक्षं क्षिण्वन्ति मारुतेन त्वयेरिताः",vAdAdayaH prakaraRa-sPuliNgAstanavo'pyalam vipakza-kakzaM kziRvanti mArutena tvayeritAH,vadadaya prakarana-sPulingastanavopyalan vipaksa-kaksan ksinvanti narutena tvayerita,sumadhva_vijaya,sarga_15,15,81,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,GGLGLLLG|LGGLLGLG|LGLGGGGL|GLGGLGLG,तभलग|यसलग|जमगल|ररलग,[],dge_linked:sumadhva_vijaya (unattributed),8.359,11025,1,32,mp3 (mp3float),B,[],24.1,1.0,dge_linked,plausible,auto_accepted,
km_36c851f17415,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.82.mp3,sumadhva_vijaya:sarga_15:82,"अनन्तोऽर्थः प्रकटितस्त्वयाऽणौ भाष्य-सङ्ग्रहे
अहो आत्म-परिज्ञप्त्यै कृष्णेनेवाऽननान्तरे",ananto'rTaH prakawitastvayA'RO BAzya-saNgrahe aho Atma-parijYaptyE kfzRenevA'nanAntare,anantorTa prakawitastvayanO Basya-sangrahe aho atna-parijnaptyE krsnenevananantare,sumadhva_vijaya,sarga_15,15,82,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,LGGGLLLG|LGGGLGLG|LGGLLGGG|GGGGLGLG,यभलग|यरलग|यसगग|मरलग,[],dge_linked:sumadhva_vijaya (unattributed),10.136,11025,1,32,mp3 (mp3float),B,[],23.4,1.0,dge_linked,plausible,auto_accepted,
km_c59f9b76bec9,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.83.mp3,sumadhva_vijaya:sarga_15:83,"भगवंश्चित्र-कवितां लौकिकीं दर्शयन् किल
गोप्यं भारत-सङ्क्षेपमकृथा विश्व-विस्मयम्",BagavaMScitra-kavitAM lOkikIM darSayan kila gopyaM BArata-saNkzepamakfTA viSva-vismayam,Bagavanscitra-kavitan lOkikin darsayan kila gopyan Barata-sanksepanakrTa visva-visnayan,sumadhva_vijaya,sarga_15,15,83,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,LLGGLLLG|GLGGLGLL|GGGLLGGL|LLGGLGLG,सभलग|ररलल|मसगल|सरलग,[],dge_linked:sumadhva_vijaya (unattributed),9.352,11025,1,32,mp3 (mp3float),B,[],23.7,1.0,dge_linked,plausible,auto_accepted,
km_aba05fc81971,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.84.mp3,sumadhva_vijaya:sarga_15:84,"नाना-सुभाषित-स्तोत्र-गाथादि-कृति-सत्कृतीः
त्वयि रत्नाकरे रत्न-श्रेणीर्वा गणयन्ति के",nAnA-suBAzita-stotra-gATAdi-kfti-satkftIH tvayi ratnAkare ratna-SreRIrvA gaRayanti ke,nana-suBasita-stotra-gaTadi-krti-satkrti tvayi ratnakare ratna-srenirva ganayanti ke,sumadhva_vijaya,sarga_15,15,84,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,GGLGLGGL|GGLLLGLG|LLGGLGGG|GGGLLGLG,तरगल|तसलग|सरगग|मसलग,[],dge_linked:sumadhva_vijaya (unattributed),8.725,11025,1,32,mp3 (mp3float),B,[],24.7,1.0,dge_linked,plausible,auto_accepted,
km_4aea4e0993fe,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.85.mp3,sumadhva_vijaya:sarga_15:85,"एषु दभ्रमतीन्दभ्रान्हसत्युच्चैः सतां सभा
चिन्तामणींश्चिन्तयन्ती मितानप्यमितार्थदान्",ezu daBramatIndaBrAnhasatyuccEH satAM saBA cintAmaRIMScintayantI mitAnapyamitArTadAn,esu daBranatindaBranhasatyucE satan saBa cintananinscintayanti nitanapyanitarTadan,sumadhva_vijaya,sarga_15,15,85,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,GLGLLGGG|LGGGLGLG|GGLGGLGG|LGGLLGLG,रसगग|यरलग|ततगग|यसलग,[],dge_linked:sumadhva_vijaya (unattributed),10.71,11025,1,32,mp3 (mp3float),B,[],22.3,1.0,dge_linked,plausible,auto_accepted,
km_95a2bd7a7f03,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.86.mp3,sumadhva_vijaya:sarga_15:86,"अपरोऽपीष्यतेऽस्माभिर्ग्रन्थेष्वेतेषु सत्स्वपि
सत्स्वपीन्द्रादिषु पुरा तारकारिरिवामरैः",aparo'pIzyate'smABirgranTezvetezu satsvapi satsvapIndrAdizu purA tArakAririvAmarEH,aparopisyatesnaBirgranTesvetesu satsvapi satsvapindradisu pura tarakaririvanarE,sumadhva_vijaya,sarga_15,15,86,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,LLGGLGGG|GGGGLGLL|GLGGLLLG|GLGLLGLG,सरगग|मरलल|रभलग|रसलग,[],dge_linked:sumadhva_vijaya (unattributed),9.509,11025,1,32,mp3 (mp3float),B,[],25.0,1.0,dge_linked,plausible,auto_accepted,
km_a787a66d612e,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.87.mp3,sumadhva_vijaya:sarga_15:87,"ग्रन्थेभ्य एभ्योऽगाधेभ्यो युक्तयो नो दुरुद्धराः
मनोमान्द्यात्ततो ग्रन्थं व्यक्ततर्कततिं कुरु",granTeBya eByo'gADeByo yuktayo no durudDarAH manomAndyAttato granTaM vyaktatarkatatiM kuru,granTeBya eByogaDeByo yuktayo no durudDara nanonandyatato granTan vyaktatarkatatin kuru,sumadhva_vijaya,sarga_15,15,87,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,GGLGGGGG|GLGGLGLG|LGGGLGGG|GLGLLGLL,तमगग|ररलग|यरगग|रसलल,[],dge_linked:sumadhva_vijaya (unattributed),9.77,11025,1,32,mp3 (mp3float),B,[],23.8,1.0,dge_linked,plausible,auto_accepted,
km_91a4681ad726,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.88.mp3,sumadhva_vijaya:sarga_15:88,"इत्यर्थितो व्यधान्मध्वः सोऽनुव्याख्यां सतां सुधाम्
दुर्वादिगर्वाद्रिपविं मायिध्वान्तरविद्युतिम्",ityarTito vyaDAnmaDvaH so'nuvyAKyAM satAM suDAm durvAdigarvAdripaviM mAyiDvAntaravidyutim,ityarTito vyaDanaDva sonuvyaKyan satan suDan durvadigarvadripavin nayiDvantaravidyutin,sumadhva_vijaya,sarga_15,15,88,full,अनुष्टुप् (vipulā/irregular — unverified),,0.6,4,32,GGLGLGGG|GGGGLGLG|GGLGGLLG|GGGLLGLG,तरगग|मरलग|ततलग|मसलग,[],dge_linked:sumadhva_vijaya (unattributed),13.218,11025,1,32,mp3 (mp3float),B,[],25.3,1.0,dge_linked,plausible,auto_accepted,
km_ddf08879a0ba,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.89.mp3,sumadhva_vijaya:sarga_15:89,"युगपद्रचयन्नेनां कदाचित्स निरन्तरम्
चतुरश्चतुरः शिष्याँल्लीलयाऽलेखयत्खलु",yugapadracayannenAM kadAcitsa nirantaram caturaScaturaH SizyA~llIlayA'leKayatKalu,yugapadracayanenan kadacitsa nirantaran caturascatura sisyanlilayaleKayatKalu,sumadhva_vijaya,sarga_15,15,89,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LLGLLGGG|LGGLLGLG|LLGLLGGG|GLGGLGLL,ससगग|यसलग|ससगग|ररलल,[],dge_linked:sumadhva_vijaya (unattributed),10.136,11025,1,32,mp3 (mp3float),B,[],25.6,1.0,dge_linked,plausible,auto_accepted,
km_5278ae55a768,kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv15.9.mp3,sumadhva_vijaya:sarga_15:9,"प्रधानमपराधीनं कारणं परिणामि यत्
पयोवदिति चेत् साद्ध्य-वैकल्यं स्यान्निदर्शने",praDAnamaparADInaM kAraRaM pariRAmi yat payovaditi cet sAdDya-vEkalyaM syAnnidarSane,praDananaparaDinan karanan parinani yat payovaditi cet sadDya-vEkalyan syanidarsane,sumadhva_vijaya,sarga_15,15,9,full,अनुष्टुप्,अनुष्टुप् (श्लोकः) — पथ्या,1.0,4,32,LGLLLGGG|GLGLLGLG|LGLLLGGL|GGGGLGLG,जसगग|रसलग|जसगल|मरलग,[],dge_linked:sumadhva_vijaya (unattributed),12.225,11025,1,32,mp3 (mp3float),B,[],25.4,1.0,dge_linked,plausible,auto_accepted,
